brand,model,milage,fuel_type,price,engine_hp,age
26,1379,48000,0,73000,340.0,5
14,734,80800,0,8500,175.0,9
14,662,27900,0,55000,450.0,7
9,470,94620,0,13900,308.0,12
18,848,185000,1,6500,325.0,22
42,1575,26600,0,39995,260.0,18
43,1024,58000,0,35000,340.0,8
22,813,12000,0,53000,285.0,3
14,1182,23300,0,63900,325.0,3
3,1450,69750,0,23999,292.0,10
44,13,109580,0,13888,370.0,15
3,1277,10400,0,47800,390.0,19
5,479,40000,0,43000,552.0,17
3,164,192000,0,7900,184.0,13
9,1544,74414,0,18750,355.0,11
4,43,80000,0,5800,230.0,20
36,737,29000,0,49000,416.0,6
11,456,32000,0,27800,485.0,6
36,1444,4700,2,55000,496.0,3
27,777,156875,0,18800,306.0,9
8,604,52673,0,31950,420.0,6
20,1231,48000,0,24325,400.0,8
14,713,95400,0,3850,150.0,17
36,206,23650,0,64500,503.0,3
27,788,97097,0,24900,301.0,12
4,986,39071,0,54599,617.0,4
14,666,41500,0,31950,375.0,5
26,1135,106000,3,20000,310.0,14
22,814,12700,0,58000,285.0,4
3,165,39600,0,33600,220.0,7
20,1255,53401,0,31000,295.0,7
36,1445,29000,0,57000,536.0,6
27,927,40000,0,61000,383.0,4
43,419,70000,0,19000,335.0,5
36,737,63160,0,52000,416.0,8
26,1399,95570,0,22999,246.0,9
14,673,22000,0,21000,430.0,10
4,1784,24280,0,38500,248.0,5
14,1705,66500,0,29500,310.0,6
43,1024,63295,0,24000,340.0,10
14,1523,65000,0,65000,526.0,9
8,599,80581,0,35000,420.0,9
27,877,132000,0,8300,204.0,15
4,964,98500,0,41950,425.0,7
36,206,29500,0,43000,503.0,4
36,760,62743,0,14500,208.0,13
14,677,28000,0,45000,430.0,8
28,1140,20500,0,54000,375.0,2
26,1427,7500,0,49000,518.0,7
9,506,40000,0,64000,490.0,6
4,109,17000,0,26000,315.0,9
3,187,25000,2,52000,335.0,5
53,862,65441,0,40200,295.0,7
27,788,89700,0,29500,301.0,10
48,1572,97700,0,15000,173.0,17
36,334,9500,0,79990,255.0,4
54,824,31000,0,29000,228.0,6
36,161,32500,0,50000,188.0,7
3,170,49650,0,24900,220.0,8
4,976,47700,0,44950,600.0,7
53,84,61117,0,26095,270.0,8
27,880,120000,0,30000,306.0,11
26,1417,55250,0,29999,380.0,6
39,260,16010,0,42590,390.0,20
31,492,53850,0,15500,181.0,13
50,518,37045,0,45999,152.0,7
4,72,76465,0,20500,300.0,18
3,199,81500,0,42950,335.0,7
14,576,119000,0,14900,245.0,9
26,1416,179500,0,11990,340.0,14
4,106,45791,0,41500,445.0,6
17,459,158366,0,11000,140.0,13
9,509,39000,0,55000,650.0,9
44,10,12500,0,53500,395.0,3
14,1704,26000,3,51000,169.0,7
14,673,17000,0,51000,430.0,4
14,575,75000,0,18900,245.0,8
15,1861,67874,0,29995,420.0,13
44,4,14642,2,91000,395.0,3
9,1341,116157,0,12000,210.0,18
50,887,83315,0,17000,152.0,7
42,1575,102370,0,11800,260.0,17
20,1253,91000,0,24700,295.0,8
4,964,50000,0,39000,425.0,7
4,964,85000,0,25990,414.0,14
3,193,87500,0,15000,310.0,13
4,130,15882,0,86900,445.0,4
11,534,86000,0,17500,160.0,11
4,50,90000,0,12000,300.0,14
31,854,50648,0,41927,189.0,6
9,396,183000,0,4999,335.0,14
8,372,149000,0,5500,255.0,19
28,1141,110900,0,24500,380.0,9
27,1310,7500,0,64000,295.0,5
9,1621,33000,0,52500,420.0,3
22,530,162000,0,6999,173.0,15
36,756,48000,0,21500,335.0,11
14,666,84500,0,19000,325.0,9
4,43,93500,0,8000,230.0,15
27,788,97097,0,6800,301.0,15
26,1417,48000,0,32000,340.0,7
36,547,83500,0,16000,268.0,15
9,507,3400,0,40000,490.0,2
14,710,143000,0,4300,262.0,17
36,552,48000,0,49700,402.0,9
15,1861,85500,0,42500,420.0,8
9,400,49000,0,21000,455.0,9
20,704,70000,0,20000,390.0,13
14,618,94000,0,14500,153.0,9
39,261,98000,0,18995,390.0,10
26,1402,53607,0,54995,395.0,5
28,1697,177700,0,5500,239.0,23
24,1591,60000,0,35800,276.0,2
9,402,13500,0,68000,650.0,6
36,542,28182,2,55000,429.0,5
3,1451,63300,0,26000,292.0,7
36,207,37000,0,44900,503.0,7
21,1822,50000,0,33500,340.0,8
19,797,103338,0,25650,311.0,10
14,1666,148949,0,7500,263.0,18
9,398,130000,0,5200,426.0,18
34,1060,91877,0,17200,155.0,9
26,1425,126000,0,12800,385.0,17
14,666,94000,0,17500,365.0,11
4,22,14000,0,32900,228.0,4
11,1331,143000,0,9000,210.0,19
4,52,90000,0,15500,320.0,13
26,1372,74381,0,26450,340.0,7
5,479,73120,3,11500,552.0,11
36,737,4500,0,84999,416.0,3
27,788,8600,0,63500,301.0,2
43,308,53433,0,17200,255.0,22
8,599,88750,0,23000,420.0,10
9,275,95000,3,12900,295.0,20
4,976,61145,0,37000,600.0,7
31,491,70000,0,14500,118.0,22
14,1521,78500,0,12975,526.0,11
14,646,133500,3,12500,290.0,12
36,546,59400,0,27500,302.0,10
4,970,29500,0,45000,425.0,7
22,1761,54000,0,49700,285.0,8
3,1222,23250,0,48500,252.0,5
9,521,94100,0,19950,136.0,15
36,215,29500,0,68900,577.0,5
54,903,87000,0,14500,150.0,8
3,173,108000,0,26500,252.0,8
27,1309,153332,0,9000,230.0,26
27,880,61300,0,10000,306.0,13
28,1010,53900,2,33800,188.0,12
27,1310,95426,0,24200,270.0,10
26,1416,62600,0,26500,400.0,12
14,734,80800,0,7500,175.0,15
36,546,98300,0,8995,302.0,16
1,1362,52775,0,41100,280.0,7
9,502,41059,0,7945,350.0,23
36,332,59419,0,33500,255.0,6
14,1114,95000,0,24900,435.0,9
53,858,69641,0,27900,306.0,8
38,570,36524,0,9450,140.0,18
43,431,28000,0,21400,265.0,9
38,940,74000,0,17000,148.0,14
27,1313,87500,0,26000,295.0,9
27,791,179000,0,7900,235.0,21
9,398,13465,0,41500,455.0,7
3,167,98000,3,30500,220.0,9
4,973,14269,0,72900,503.0,5
4,104,42500,0,43000,335.0,6
22,813,16000,2,55000,285.0,3
8,372,58816,0,6800,275.0,19
39,1049,125575,0,12000,290.0,13
4,128,129567,0,13490,360.0,17
20,1256,116612,0,17390,325.0,11
8,611,39105,0,48995,420.0,4
14,634,30918,0,51999,375.0,6
14,656,45000,0,55000,375.0,5
14,1043,15882,2,54500,191.0,3
36,207,62000,0,42000,503.0,8
9,651,119000,0,17500,285.0,11
9,650,148000,0,12000,195.0,15
14,1706,89000,0,20500,310.0,7
9,507,51354,0,45900,490.0,5
20,739,100574,0,10500,260.0,14
16,752,50000,0,30000,311.0,8
43,142,91140,0,31906,325.0,10
3,1452,95798,0,13998,333.0,13
27,918,97615,0,17700,278.0,17
17,1201,18385,0,36000,280.0,5
27,919,130000,0,5000,380.0,18
53,411,99700,0,8500,268.0,18
24,1674,5500,0,39999,291.0,2
53,1729,67400,3,23500,381.0,9
36,233,78500,0,72500,605.0,10
14,646,127500,0,17995,290.0,10
9,399,74582,0,8500,200.0,24
26,1416,39000,0,29999,340.0,6
36,1482,64000,0,27500,518.0,15
39,1352,72865,0,27499,170.0,6
11,1331,120000,0,6500,210.0,24
4,965,2570,0,84999,453.0,3
22,837,31700,0,67100,293.0,3
14,677,68425,0,26999,440.0,10
3,199,23250,2,31999,335.0,6
11,1332,70000,1,11995,250.0,17
43,428,20220,0,87150,550.0,8
27,858,69350,2,24500,306.0,7
9,521,169500,0,13490,140.0,15
21,1829,101453,0,15900,385.0,13
3,1306,69764,0,10500,200.0,16
9,1662,54000,0,42000,355.0,10
53,1726,98658,0,25000,381.0,10
8,529,86281,0,5995,239.0,20
14,1122,119950,0,9985,300.0,10
4,965,63500,0,36880,453.0,7
22,477,161800,0,13250,172.0,14
11,533,170000,0,6500,180.0,26
3,192,26500,0,59900,335.0,5
53,279,82963,2,17599,200.0,11
14,1708,53000,0,38995,310.0,4
53,864,61454,0,29600,295.0,5
19,1715,67400,0,34700,175.0,6
9,397,54423,0,31000,305.0,6
19,915,101000,0,14998,201.0,9
14,1114,68750,0,19500,435.0,11
36,1443,39000,0,55000,463.0,7
9,470,140500,0,2300,310.0,14
15,1861,74582,0,22000,420.0,9
9,396,11250,0,35000,455.0,4
14,1113,35400,0,24900,315.0,17
36,222,39000,0,54800,385.0,7
17,1449,44300,0,12500,237.0,17
22,1761,85000,0,17500,285.0,9
14,321,19200,0,34600,275.0,4
50,887,106000,0,11000,148.0,12
4,976,13650,0,32000,600.0,5
14,321,16500,0,61995,315.0,2
53,280,82900,0,11800,268.0,17
4,964,90000,0,9900,333.0,19
31,492,72500,0,14000,181.0,13
27,921,12100,0,63000,380.0,21
3,178,59500,0,24000,252.0,6
22,1761,76753,0,20199,181.0,24
50,1157,73120,0,17000,182.0,8
53,81,170000,0,8000,245.0,20
54,827,65000,0,39000,292.0,8
34,1056,91700,0,15499,155.0,10
9,398,8660,0,36500,455.0,7
3,1454,102370,0,11999,333.0,12
14,677,29719,3,31000,385.0,9
14,656,52744,0,38095,375.0,6
36,928,13180,0,83999,409.0,2
48,1573,115000,0,12900,260.0,17
4,964,48549,0,19995,414.0,14
3,174,49650,0,15000,211.0,13
20,1253,70000,0,33000,295.0,8
24,1592,153000,0,8700,281.0,11
9,398,35500,0,35750,455.0,7
14,629,65019,0,48000,365.0,8
4,973,24500,0,75500,503.0,3
14,734,12900,0,69000,231.0,9
14,677,85000,1,37000,450.0,6
36,1484,140500,0,12500,302.0,20
43,148,41500,0,33000,350.0,15
27,361,39750,2,28900,134.0,4
36,547,70891,0,34900,302.0,9
14,1114,122650,0,11800,412.0,12
28,1011,61675,0,18650,240.0,9
53,942,170000,0,7800,230.0,21
22,954,213000,0,4200,210.0,22
4,968,16307,2,75000,382.0,4
3,185,24933,2,59335,335.0,5
26,1387,57918,0,21000,380.0,9
36,735,23151,0,75000,416.0,8
22,1345,139000,0,10500,180.0,12
1,1356,72900,0,34000,280.0,7
14,576,59250,0,18750,245.0,11
22,954,118000,0,17900,210.0,19
20,1251,72500,0,49500,400.0,10
39,910,59766,0,31000,188.0,12
36,334,95798,0,12950,248.0,14
50,1748,102750,0,17500,305.0,11
14,646,101000,0,14900,300.0,8
36,1446,93000,0,14900,518.0,13
24,1672,11700,0,52000,291.0,2
21,1826,44460,0,30000,340.0,7
3,164,99700,0,12999,200.0,13
26,1384,65680,0,34700,340.0,9
27,879,125500,0,11990,260.0,16
21,1840,49750,0,49895,400.0,19
43,1174,65750,0,16000,300.0,15
8,372,123500,0,12000,270.0,19
22,844,79785,0,22222,360.0,10
0,1631,79950,0,36000,206.0,15
27,788,93400,0,27000,301.0,10
15,1856,9978,0,67100,420.0,2
9,275,160900,3,6600,295.0,20
3,1460,25000,0,30000,333.0,13
14,656,60800,0,35000,375.0,6
43,140,2750,0,21800,379.0,5
20,1233,87009,2,20850,354.0,13
14,634,45578,0,42000,375.0,6
27,790,97097,0,24000,301.0,9
14,646,92000,0,24999,182.0,5
43,431,95450,0,40999,265.0,14
36,1444,61000,2,43000,496.0,10
53,864,62930,0,17995,270.0,10
44,1209,45843,0,31000,280.0,8
20,739,113000,0,12500,328.0,22
22,1345,49105,0,41500,180.0,8
26,1416,68364,0,15000,300.0,14
24,1674,69100,0,36800,291.0,5
11,534,135800,3,6880,160.0,11
8,603,52000,0,44999,420.0,4
53,87,106000,0,24000,270.0,10
4,964,54423,0,31999,425.0,7
53,1722,13700,2,61000,382.0,3
36,772,34580,0,67250,362.0,6
15,1533,130000,0,3500,295.0,21
14,666,90000,0,25500,365.0,9
14,1114,52750,0,25900,460.0,9
39,63,74414,0,34000,350.0,15
8,611,71000,0,29950,420.0,8
4,101,103466,0,21500,300.0,14
9,396,22000,0,37999,455.0,4
11,443,99500,0,34500,707.0,9
16,754,67280,0,54500,420.0,7
28,1135,184000,0,10500,300.0,17
4,43,82000,0,16370,230.0,12
14,682,28220,1,48000,440.0,8
14,1114,47000,0,17500,414.0,13
14,666,19600,0,42500,375.0,5
14,734,71000,0,23000,175.0,9
26,1413,75479,0,32999,340.0,7
1,1362,26000,0,45855,280.0,7
7,587,153843,0,19998,288.0,18
48,1573,10397,0,83499,381.0,18
14,682,68455,1,46000,475.0,4
4,964,93000,0,18800,240.0,14
4,51,110000,0,24995,300.0,11
53,83,127500,0,9995,270.0,19
26,1433,29800,0,79900,523.0,6
36,1071,12000,0,28000,208.0,3
39,1266,75500,0,11900,270.0,11
9,1546,6200,0,78000,255.0,26
54,1142,138073,0,6500,140.0,23
53,1623,10483,0,69000,382.0,4
4,980,52694,0,29999,560.0,8
14,677,2950,1,73900,475.0,2
53,942,121212,0,6000,235.0,17
15,1678,209500,0,7500,182.0,14
28,1140,1798,0,68500,450.0,2
50,891,92008,0,19900,265.0,10
36,547,46150,3,30900,302.0,11
8,604,61308,0,65000,420.0,4
9,398,80000,0,17500,455.0,9
53,1726,27273,0,35645,381.0,5
31,491,119900,0,15900,118.0,19
8,610,114528,0,21500,420.0,10
14,326,15200,0,68750,315.0,2
4,43,111000,0,10500,240.0,12
14,320,13250,0,26999,275.0,2
36,1484,79635,0,10500,302.0,20
36,339,74500,0,34000,362.0,18
9,396,160000,0,9250,120.0,21
15,1855,88450,0,43500,420.0,6
43,144,34000,0,41500,379.0,5
4,131,55900,0,48995,445.0,4
53,1654,33400,0,34000,278.0,5
9,1619,39000,0,31900,420.0,7
4,131,80300,0,15599,445.0,11
9,502,98400,0,16000,400.0,18
3,173,77000,0,15000,211.0,14
24,1594,208321,0,15900,173.0,15
9,502,20200,0,19795,350.0,18
9,396,14269,0,61900,455.0,3
4,970,25000,0,30000,425.0,5
26,1429,25786,0,44000,247.0,5
14,656,32936,0,51900,375.0,5
9,506,107750,0,31700,490.0,5
26,1418,2235,2,39000,395.0,5
9,1565,123500,3,13500,360.0,15
43,144,80000,0,44850,355.0,16
36,223,24500,0,50500,550.0,6
3,164,96000,0,13000,220.0,12
9,1613,110000,3,25500,355.0,10
50,1747,60000,0,29895,268.0,7
14,633,65441,0,65000,375.0,5
14,673,37000,1,52000,450.0,4
36,1443,45791,0,78000,463.0,6
50,1158,116000,0,12500,173.0,12
53,84,130000,0,6500,245.0,21
14,666,40000,3,25995,355.0,11
4,970,15200,0,92500,425.0,3
4,964,60000,0,25900,333.0,14
36,1443,7300,0,54900,463.0,6
3,199,31500,2,62450,335.0,4
16,787,5400,0,82499,300.0,2
4,975,9000,2,85000,382.0,2
9,1712,17500,0,41000,310.0,3
9,507,12500,0,72999,490.0,4
14,634,55000,0,30000,375.0,5
27,566,137500,0,17900,272.0,12
34,1014,125800,0,11500,170.0,15
1,1358,21400,0,29500,280.0,6
54,905,90400,0,11999,174.0,23
28,1138,71280,0,26000,380.0,10
20,1231,52775,0,25990,300.0,7
9,396,19200,0,35500,455.0,5
9,1617,167500,0,23000,355.0,9
8,1849,26000,0,31000,304.0,7
8,1849,207571,0,7100,304.0,16
14,1119,160000,0,17000,210.0,16
39,57,125575,0,9975,306.0,18
15,1542,212500,1,5900,300.0,23
4,2,136000,0,10500,300.0,14
18,848,142800,0,6000,325.0,22
8,599,54000,0,35000,420.0,8
4,962,32199,0,45500,335.0,7
9,502,80000,0,25500,400.0,17
4,970,28000,0,45900,425.0,7
9,1711,26500,0,54995,310.0,4
4,964,95400,0,42900,414.0,19
8,1504,98000,0,7500,260.0,20
9,1557,85500,0,21000,355.0,9
4,973,7800,0,61000,503.0,3
9,885,170000,0,5750,180.0,21
36,1491,122000,0,10500,201.0,17
14,1522,8755,0,74900,526.0,4
28,1006,91545,0,8999,265.0,11
36,546,82046,0,13000,302.0,11
14,1114,89987,0,17995,412.0,11
20,1234,25650,0,35900,328.0,12
9,396,50850,0,31000,455.0,8
22,1761,55000,0,26500,285.0,9
27,1284,9950,0,39900,467.0,2
34,1020,192000,0,10000,142.0,19
4,48,85252,0,13349,248.0,11
14,559,81400,0,15500,305.0,16
9,1612,26269,3,35000,355.0,11
4,1774,43000,0,22999,228.0,5
43,427,89000,0,17900,420.0,12
3,185,22300,2,45500,335.0,6
44,11,77300,0,35000,395.0,6
4,104,36000,0,34000,335.0,6
4,125,63300,0,33200,320.0,7
43,144,4521,0,74500,385.0,3
14,1122,74414,0,26000,305.0,8
8,603,16000,0,75000,420.0,2
9,1619,75466,0,25950,355.0,8
31,491,86202,0,19500,188.0,11
50,896,8700,0,22000,305.0,15
26,1395,70800,0,28450,240.0,8
17,1448,185000,0,5990,240.0,10
11,443,54320,0,38200,707.0,5
53,498,72000,0,17999,137.0,10
53,1727,90000,0,27000,282.0,20
20,1253,89563,0,15999,295.0,8
3,1238,72865,0,36000,333.0,9
10,1695,185000,3,6499,283.0,13
27,877,120000,0,5500,204.0,15
14,625,151896,1,9000,325.0,14
9,651,19200,0,69500,285.0,15
3,166,70500,0,22000,211.0,10
53,280,90000,0,15999,268.0,18
8,373,143000,0,18000,270.0,14
43,419,41500,0,21250,335.0,5
5,485,10972,0,73600,582.0,10
27,790,103000,0,12000,301.0,13
8,604,120000,0,52000,420.0,5
24,1594,98528,0,7899,173.0,17
36,1485,65750,0,33950,382.0,16
36,547,61710,0,26900,268.0,11
28,1012,72000,0,27499,240.0,9
14,623,92800,0,7000,310.0,21
27,788,42000,0,68000,301.0,7
14,636,49273,0,47950,365.0,4
4,97,111000,0,15499,240.0,11
5,299,22000,0,71400,600.0,5
10,1695,143390,0,27450,170.0,21
36,1441,72836,0,22000,449.0,9
36,228,90000,0,17500,630.0,10
27,880,77300,0,21900,306.0,9
22,1758,111000,0,7500,150.0,22
22,473,165520,0,9800,380.0,20
24,1154,89000,0,20000,185.0,6
36,546,95428,0,11900,302.0,11
15,242,115282,0,24999,281.0,10
4,41,125000,0,16000,184.0,11
4,40,120000,0,18000,184.0,20
4,48,58880,0,21000,248.0,8
22,1759,63172,0,19780,202.0,13
44,11,58000,0,49990,395.0,6
22,814,27981,0,53900,285.0,5
27,925,176691,0,5000,230.0,22
9,398,10400,0,49000,455.0,3
27,791,198000,0,15500,263.0,20
9,1102,9260,0,20000,200.0,20
24,1153,60260,0,11499,200.0,11
22,1761,52675,0,27500,285.0,9
43,140,62500,0,19000,350.0,9
27,1284,73049,0,16000,400.0,15
43,150,8700,0,51499,400.0,12
11,449,80000,0,14500,350.0,20
14,1521,17850,0,55600,526.0,7
42,1575,95271,0,7899,260.0,20
36,347,73948,0,36999,208.0,10
53,410,117000,0,20000,210.0,14
28,1140,44741,0,33950,450.0,6
22,954,141485,0,6500,210.0,17
14,1113,162000,0,9200,290.0,14
14,666,74000,0,33000,375.0,7
46,810,3959,0,76700,563.0,6
9,398,35000,0,41000,455.0,6
8,374,71924,0,14900,270.0,13
36,1481,112000,0,21500,429.0,10
4,970,39000,0,53500,425.0,8
14,677,60000,0,29500,385.0,9
4,113,127500,0,14000,445.0,11
4,73,15882,0,35470,230.0,7
14,1114,37060,0,32500,460.0,6
10,33,52000,0,32990,292.0,7
26,1404,25793,2,29900,395.0,2
43,419,33548,0,60200,335.0,5
14,666,125575,0,6750,325.0,19
36,334,120000,0,9250,241.0,13
11,540,4100,0,61950,475.0,4
9,524,96653,0,18500,138.0,12
43,430,123500,0,13000,400.0,14
53,1517,110000,3,23950,381.0,10
16,746,39000,0,28000,248.0,7
4,973,12209,0,82000,503.0,3
4,964,132500,0,15000,414.0,17
14,634,55250,0,29999,400.0,7
14,1114,104000,0,15500,412.0,12
36,213,17000,0,59000,603.0,8
20,1236,77000,0,70000,400.0,8
14,315,16400,0,61000,315.0,3
36,770,186000,0,17200,302.0,11
20,1253,59271,0,21000,295.0,8
4,51,95570,0,7850,300.0,14
4,973,5338,0,54500,503.0,2
36,352,114528,0,9000,329.0,18
27,877,132000,0,8500,204.0,15
39,909,81400,0,13500,188.0,12
14,1114,74582,0,21900,310.0,15
43,150,37000,0,76000,500.0,3
44,14,140000,0,36000,395.0,10
44,14,72784,0,26500,395.0,10
26,1408,2100,0,31000,523.0,2
0,990,96800,3,25000,302.0,10
17,1448,90000,0,9000,240.0,23
31,492,45000,0,34995,172.0,18
50,948,122945,0,11995,175.0,10
14,634,45000,0,34995,375.0,6
27,788,87500,0,26000,301.0,15
26,1413,23195,0,59000,380.0,6
4,964,7982,0,20800,414.0,9
27,923,8200,0,79999,416.0,2
9,1662,89700,0,27950,355.0,10
4,43,63398,0,19750,240.0,10
12,93,72639,0,18000,101.0,8
8,604,79500,0,27500,420.0,10
9,1613,143000,0,13000,355.0,10
26,1392,34000,0,54000,518.0,4
22,846,37161,0,51074,471.0,4
55,344,138071,0,6800,218.0,19
43,154,36000,0,22000,475.0,9
3,167,72843,3,17999,220.0,11
43,1024,45468,0,39990,340.0,6
4,50,80000,0,14000,300.0,21
3,185,53500,2,45000,335.0,4
14,318,12000,0,44900,315.0,2
36,228,36000,0,55000,630.0,5
9,277,160900,3,7500,320.0,18
36,546,69431,0,13500,302.0,11
34,391,75124,0,16499,227.0,10
0,1306,96653,0,6000,200.0,24
27,927,7000,0,60999,383.0,3
53,87,152000,0,16499,270.0,18
36,332,70891,0,34955,255.0,6
36,332,106000,0,25500,241.0,7
4,48,49000,0,61500,255.0,4
14,662,58000,0,27995,450.0,7
27,926,39748,0,54995,383.0,10
38,938,122000,0,6000,286.0,18
4,964,40000,0,30900,333.0,23
26,1400,74381,0,20995,240.0,9
36,759,135140,0,18000,204.0,9
27,882,102200,0,73000,416.0,17
14,322,17500,0,85000,275.0,3
14,1708,27363,0,35000,310.0,6
26,1373,183000,0,6700,230.0,24
11,539,64567,0,83000,475.0,7
3,168,74000,0,36800,252.0,6
27,1314,89500,0,18700,295.0,8
39,1352,148000,0,11500,170.0,8
21,1833,150000,0,17500,300.0,17
3,1454,142000,0,24999,333.0,12
4,114,122141,0,14000,360.0,14
50,292,11700,0,53500,228.0,2
22,813,13000,0,49900,285.0,4
44,4,162000,0,14000,395.0,9
9,1662,64800,0,21000,355.0,10
15,1862,74414,0,51500,355.0,8
36,546,59715,0,15000,302.0,11
36,1443,15000,0,68420,463.0,3
4,43,174678,0,5800,230.0,14
27,1314,25420,0,63500,295.0,5
36,546,33000,0,42000,302.0,5
31,854,46000,0,43500,189.0,4
36,1481,156111,0,24000,429.0,13
43,430,7455,0,76700,550.0,4
22,1767,135465,0,15000,202.0,15
3,1465,66250,0,44888,450.0,12
14,1122,85768,0,22000,300.0,9
4,64,57550,0,29900,240.0,8
22,1761,68860,0,22000,285.0,9
26,1416,111000,0,19999,375.0,12
39,1048,187000,0,6500,255.0,16
43,430,26000,0,52999,550.0,7
4,97,60000,0,24900,240.0,10
20,1251,125519,0,17999,400.0,13
16,739,59300,0,18900,280.0,13
24,1609,45000,0,45999,365.0,6
4,970,8700,0,86999,425.0,2
4,980,64500,0,51700,560.0,10
14,677,24360,1,29510,450.0,4
36,347,134000,0,8500,208.0,10
27,566,141800,0,3550,268.0,17
3,1306,133500,0,14900,200.0,17
36,334,92766,0,29950,255.0,8
4,73,82000,0,36999,300.0,9
34,1055,61000,0,19000,184.0,9
4,50,104500,0,16000,300.0,14
3,1222,56778,3,26999,220.0,7
36,209,65000,0,42000,469.0,7
43,435,120000,0,25000,330.0,13
43,1175,20000,0,62499,310.0,5
14,664,5500,0,76500,400.0,3
39,257,30900,0,41500,182.0,3
36,1493,69423,0,18000,215.0,24
26,1416,49799,0,28000,340.0,6
26,1413,99915,0,19000,340.0,9
14,642,53500,0,35750,400.0,7
36,1441,2950,0,49999,449.0,3
14,666,51300,0,27995,325.0,6
50,1157,81500,0,12433,173.0,10
27,880,51335,0,38995,306.0,7
9,398,91491,0,15500,455.0,9
14,326,13700,0,33995,315.0,3
25,792,125800,0,11500,493.0,17
4,106,70582,0,26000,445.0,9
14,646,115000,0,29900,290.0,8
36,547,87500,0,27000,302.0,9
11,443,4520,0,19780,707.0,6
15,1533,13100,0,33000,355.0,9
4,962,19300,0,31900,335.0,7
14,673,68749,1,45000,450.0,6
36,547,53500,3,22500,302.0,11
4,1774,14000,0,29000,228.0,4
9,508,1800,0,79900,490.0,4
4,67,77000,0,5000,240.0,11
36,546,85500,0,14995,302.0,13
24,1153,87305,0,13500,200.0,12
4,964,78414,0,23000,425.0,10
8,597,60058,0,85000,403.0,17
7,931,110000,0,11000,310.0,10
19,798,120321,0,8500,378.0,11
14,634,63400,0,46500,440.0,6
14,632,16500,0,53000,440.0,3
8,368,44600,0,23000,265.0,6
36,215,38800,0,35700,563.0,5
44,17,194000,3,7700,235.0,17
20,1251,150000,0,25500,400.0,9
43,150,28500,0,39900,355.0,9
27,788,63350,0,48000,301.0,7
4,964,1563,0,92500,414.0,17
8,600,13700,0,59500,420.0,3
43,1174,97579,0,10900,300.0,12
36,737,45000,0,37000,416.0,8
9,503,70000,0,34000,430.0,8
4,975,24300,2,52999,382.0,5
14,1119,119000,0,16900,210.0,18
26,1429,58100,0,69900,247.0,6
4,73,53600,0,21500,300.0,11
14,656,57800,0,21500,365.0,9
0,1639,74000,0,31000,201.0,12
22,953,144770,0,6999,210.0,17
26,1413,56000,0,16500,340.0,8
4,961,69764,0,29950,320.0,9
14,671,32000,1,41950,475.0,8
44,25,70980,0,35000,410.0,6
36,1481,84500,0,28250,429.0,12
28,1135,122971,0,12995,300.0,17
14,734,141525,0,25650,231.0,11
20,1251,122200,0,24899,400.0,12
9,1711,67000,0,28500,303.0,8
38,570,136400,0,6500,140.0,24
44,14,82900,0,33000,395.0,8
20,1253,95500,0,23999,265.0,9
36,737,51354,0,53600,416.0,3
4,43,90236,0,14250,225.0,22
36,546,84450,0,16800,302.0,11
26,1368,15000,0,89900,518.0,5
20,1259,19800,0,78500,400.0,2
34,377,13400,0,41900,186.0,2
14,1113,103000,0,10300,300.0,19
14,712,41997,0,40500,350.0,7
36,348,64000,0,16000,302.0,19
43,432,86000,0,22500,340.0,13
53,1519,167500,0,15900,381.0,12
53,1722,18385,2,81900,437.0,9
28,1139,48500,0,34500,450.0,6
10,32,90000,0,6000,292.0,14
32,1260,54000,0,8900,394.0,19
27,920,110000,0,25900,386.0,10
26,1387,77000,0,30000,380.0,8
0,871,97700,0,13999,150.0,12
53,405,62200,2,35750,208.0,7
0,874,106000,0,15000,201.0,13
10,33,85000,0,26500,250.0,6
28,1009,88900,0,7500,265.0,13
27,1310,134000,0,16600,270.0,12
14,313,25000,0,45999,275.0,2
14,734,93400,0,16995,270.0,10
9,1564,18860,1,62450,445.0,3
4,22,52000,0,16000,250.0,8
19,1736,107543,0,14500,132.0,12
3,173,42200,0,39500,252.0,9
28,1697,143000,0,6500,239.0,21
24,1675,5040,0,52000,291.0,2
4,964,12700,0,45000,425.0,10
26,1376,54300,0,31900,340.0,6
43,1176,49000,0,25999,330.0,9
20,1253,70891,0,28499,295.0,7
36,205,39000,0,45000,362.0,8
14,677,58500,1,36500,450.0,6
4,964,141800,0,6900,414.0,12
3,1461,39750,0,23900,333.0,12
43,1184,47600,0,20800,550.0,21
9,1615,94650,0,19500,420.0,15
4,970,2425,0,59900,425.0,5
8,371,117000,0,24000,321.0,10
14,1120,132370,0,6250,210.0,23
0,997,165454,0,8900,260.0,21
9,398,12600,0,68000,455.0,3
53,942,124250,0,7700,230.0,21
43,150,24115,0,34600,355.0,4
22,953,132700,0,11500,210.0,18
43,1179,63398,0,15000,330.0,10
15,1855,107750,0,36500,420.0,6
7,586,77699,0,9995,288.0,14
26,1380,125470,0,6000,230.0,17
14,1665,85253,0,49995,365.0,9
3,1498,67280,0,53900,450.0,6
15,1536,156453,1,26000,445.0,9
9,1662,106700,3,10750,320.0,14
34,1055,75151,0,24500,184.0,9
9,1543,106000,0,31000,355.0,8
28,1009,71964,0,24995,240.0,10
43,149,23600,0,64800,502.0,3
3,1241,89563,0,37899,329.0,6
